"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buen café","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Chimenea","additionalInfo/Aspectos destacados/0/Muy buena selección de cervezas","additionalInfo/Aspectos destacados/1/Deliciosos postres","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Consumo en el lugar","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Consumo en el lugar","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Servicios en el lugar","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Opciones de servicio/6/Citas en línea","additionalInfo/Opciones del local/0/Almuerzo","additionalInfo/Opciones del local/0/Postres","additionalInfo/Opciones del local/1/Cena","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se recomienda concertar cita","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Almuerzo","additionalInfo/Popular por/1/Cena","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Recomendable para ir en familia","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Bocadillos","additionalInfo/Qué ofrece/0/Productos orgánicos","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Café","additionalInfo/Qué ofrece/1/Cerveza","additionalInfo/Qué ofrece/1/Servicios de reparación","additionalInfo/Qué ofrece/2/Comida","additionalInfo/Qué ofrece/2/Platos vegetarianos","additionalInfo/Qué ofrece/3/Vino","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Taller mecánico","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Belgrano 1866, B7400 Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Quesería","Frutería","Tienda de jamones",,,,"Tienda de alimentación","5024081182013110868","Gran Buenos Aires","true","AR","0x959445bfd6ae067b:0x45b91f37609dba54",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEoFwvAyrxptER4FcPwY9-SgdO68fwd3AYXfYxUonTlPY1f5MA8atTNVwPKez_jl94y8x0EFVAQI9TKZHxiASVHrKVjYoszAa0LCeozypL81CkS7Vb7l0R6-r_dXffyTU2ZrDRUQwsMwJjfecVwvJHUslqeT3cmdHh_mKmFdXeZV5Q9SCvtS11emP-12SvZSZjqUaI=w408-h306-k-no","5","false","/g/11btwvpsk9","es-419","-36.8869101","-60.329398",,"miércoles","9 AM to 9 PM","jueves","9 AM to 9 PM","viernes","9 AM to 9 PM","sábado","9 AM to 9 PM","domingo","Cerrado","lunes","9 AM to 9 PM","martes","9 AM to 9 PM","false","+54 2284 41-5399","+542284415399","ChIJewau1r9FlJURVLqdYDcfuUU",,,"8","1",,,,,,"2025-05-29T00:56:15.328Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Belgrano 1866","false","Mini Shoping ""Graciela""","5","https://www.google.com/maps/search/?api=1&query=Mini%20Shoping%20%22Graciela%22&query_place_id=ChIJewau1r9FlJURVLqdYDcfuUU",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"España 3661, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","17079238332916242869","Olavarría","true","AR","0x959445dafa201c0f:0xed05a4c62bb519b5",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGizMZZqBqz5m9IqAq2cvyY2EITy-aNKUrfO_QKR6od4jO94ROOmd6u--mkjtaBw09yc3kVVZjNpBpIm_cSGfwo2wy5bS2TX1XtdBJEcmB2gjWKHDYUcjkh7JQbrPm_oMXyHsWPQNMe1DUuF9ExRVWJQuhlQCdTA8G9A37u-iNDZD0lrvQQ95PYt13ym3YwcT8mQQ=w408-h306-k-no","3","false","/g/11b7y7nzzf","es-419","-36.8899815","-60.3127881",,,,,,,,,,,,,,,,"false","+54 2284 44-0938","+542284440938","ChIJDxwg-tpFlJURtRm1K8akBe0","B7400",,"9","2",,,,,,"2025-05-29T00:56:15.328Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","España 3661","false","Casa Gustavo","4.5","https://www.google.com/maps/search/?api=1&query=Casa%20Gustavo&query_place_id=ChIJDxwg-tpFlJURtRm1K8akBe0",
"false",,"false",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Gral. Paz 3098, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Quiosco",,,,,,"Tienda de alimentación","3132894616608126042","Olavarría","true","AR","0x959445cf2afd93d9:0x2b7a470e15a9345a",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGg5QqjTix8lY2ly68WpYi5lxvFCUTAiUMfPJgM4r9mBbP-PO4Rt8tLsk1pitX_76T42S6uXq-D21Ut3nGW6sHosXCzfKVScVNNvQqjTONNIkfrur9qQlgF7rxB2ACekQQa1ntqqxbZi42ECOMKyJPuZcCm3eGanpTNxoBkTmeSNSx8lkXZh4kiE0q2LMZNUEACKq4=w408-h306-k-no","3","false","/g/11btx0h9c6","es-419","-36.8964424","-60.3209609",,"miércoles","Abierto las 24 horas","jueves","Abierto las 24 horas","viernes","Abierto las 24 horas","sábado","Abierto las 24 horas","domingo","Abierto las 24 horas","lunes","Abierto las 24 horas","martes","Abierto las 24 horas","false",,,"ChIJ2ZP9Ks9FlJURWjSpFQ5Heis","B7400",,"10","6",,,,,,"2025-05-29T00:56:15.328Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Gral. Paz 3098","false","El Triángulo Kiosko 24 Horas","4","https://www.google.com/maps/search/?api=1&query=El%20Tri%C3%A1ngulo%20Kiosko%2024%20Horas&query_place_id=ChIJ2ZP9Ks9FlJURWjSpFQ5Heis",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"España 2774, B7400DEJ Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Tienda de golosinas",,,,,,"Tienda de alimentación","2800262440959199631","Olavarría","true","AR","0x959445cf26ac823f:0x26dc87da873dc98f",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHv9AU6YrX7eH2R5wt5j_DNiwZeY37_p7w0kf341o_dKhu2l1jsb2sRzavSy2NKA9kNPRDm776rpj8fTvgHLbYvpyce_VdsCCOvjatzj-qvmqt4pnXEGONTge-UgEzcjLVzHbBDpqFPbp3quFkQLwVO0AniLqPpv8hGEbH5KYtnItEDF_ZMxno2ygsRj2QweWZkQSo=w408-h306-k-no","2","false","/g/11b7x_x60j","es-419","-36.8960521","-60.3200356",,"miércoles","7 AM to 11 PM","jueves","7 AM to 11 PM","viernes","7 AM to 11 PM","sábado","8:30 AM to 11 PM","domingo","9 AM to 9 PM","lunes","7 AM to 10:45 PM","martes","7 AM to 11 PM","false","+54 2284 42-3058","+542284423058","ChIJP4KsJs9FlJURj8k9h9qH3CY","B7400",,"11","1",,,,,,"2025-05-29T00:56:15.328Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","España 2774","false","Fattigati II","5","https://www.google.com/maps/search/?api=1&query=Fattigati%20II&query_place_id=ChIJP4KsJs9FlJURj8k9h9qH3CY",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Urquiza 3574, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Tienda de golosinas",,,,,,"Tienda de alimentación","17621589294348386609","Olavarría","true","AR","0x959445d5a5ae3f1f:0xf48c76199b764131",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHtmKeJizJoZuEk3co9VBhzCeC1UKPWwruOSp6NdhFQ7C8hnElfCS4ahelsSgFYKtnUeKPCLeFFAKS8Tx23km_VVZC6uRlrBG-Bocw9IP-n44cOrrwLcmPwrndrAHo0PAeUBZ69ItIBLHqRfrYKNMN8EEP5l6azHJY_Jih_ZhCsNwy9uyU-5ChVeiQGXXj3wg7i3ys=w408-h306-k-no","2","false","/g/11b7y7rdqc","es-419","-36.8969141","-60.3057529",,"miércoles","9:30 AM to 1:30 PM, 5:30 to 10 PM","jueves","9:30 AM to 1:30 PM, 5:30 to 10 PM","viernes","9:30 AM to 1:30 PM, 5:30 to 10 PM","sábado","9:30 AM to 1:30 PM, 5:30 to 10 PM","domingo","Cerrado","lunes","9:30 AM to 1:30 PM, 5:30 to 10 PM","martes","9:30 AM to 1:30 PM, 5:30 to 10 PM","false","+54 9 2284 55-9044","+5492284559044","ChIJHz-updVFlJURMUF2mxl2jPQ","B7400",,"12","1",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Av. Urquiza 3574","false","Gallitos","5","https://www.google.com/maps/search/?api=1&query=Gallitos&query_place_id=ChIJHz-updVFlJURMUF2mxl2jPQ",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Lamadrid, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Tienda de golosinas","Cabina de teléfono público",,,,,"Tienda de alimentación","4642394321599193975","Olavarría","true","AR","0x959445c9e966c0a9:0x406d1909fe35e377",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEV3ZN0G84WewVNspx-3zoUxvCzT5S7SS1NfFkXSHETqZ9jwJ5w9LRosz0oO4VsDNTz1VqY0zBY95N9sYAFsYLFUVVq5pgVHGqiblBJqwBKGX8TDxs7xsxcnYqWyPQvlQxoUy3LAmXt669-nE3adOtE9-l9u5vNp1yYxvHFpBVO82eoJmadUwkJYWI1xv5FWfynGQ=w408-h306-k-no","4","false","/g/11btx050xx","es-419","-36.8994097","-60.3258018",,,,,,,,,,,,,,,,"false","+54 2284 44-3327","+542284443327","ChIJqcBm6clFlJURd-M1_gkZbUA","B7400",,"13","3",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Lamadrid","false","Intertel","2.3","https://www.google.com/maps/search/?api=1&query=Intertel&query_place_id=ChIJqcBm6clFlJURd-M1_gkZbUA",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Avellaneda, B4700 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","9041496000044729113","Olavarría","true","AR","0x9594444977fd92a9:0x7d79d8b548c80319",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEZ_96rXQhtky2vKmyVl47GU93IMCTUPpXEUj3h9tE00D0_QfZgxK1XnVCqN9IhsE6Ea92QbQf1FkdAM47IXuuogTjo9iySLoDgC60git65bOwkyybrSWB4pKchEQ67I1VGb26Bxzr3dfTlwaXEcEYOhUZvxA4cnYS1YkyI5zpX3wQTACAGvEpX3jh95Pfeb7AihMQ=w408-h306-k-no","3","false","/g/11b7xsh315","es-419","-36.911926","-60.329806",,,,,,,,,,,,,,,,"false","+54 2284 41-7800","+542284417800","ChIJqZL9d0lElJURGQPISLXYeX0","B4700",,"14","1",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Av. Avellaneda","false","Autoservicio Otoniel","3","https://www.google.com/maps/search/?api=1&query=Autoservicio%20Otoniel&query_place_id=ChIJqZL9d0lElJURGQPISLXYeX0",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. del Valle 4080, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","1983074871434502165","Olavarría","true","AR","0x959444323f798d1f:0x1b854c16badb6015",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhF5J5ovVHAfH5fr7HM9VVe8AyGa5Gw83YQol6yYpHXVvWMq0ay1n2JrGwpx0KoWfZW_leb8uOW8q4i78n6kNNyaZkpKQiame7t2s8-xrojVp8WBj8erzpwhvjNQjUrVl9SILJt8ZUpetRycHu0VtmFr7hEmm0qneJDt0dMB9Gg0_yH7Jr8XFJ9Kg1S1nfkZToPQh8o=w408-h306-k-no","7","false","/g/11b7y9d5zr","es-419","-36.9065812","-60.3169686",,,,,,,,,,,,,,,,"false",,,"ChIJH415PzJElJURFWDbuhZMhRs","B7400",,"15","6",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Av. del Valle 4080","false","Kiosco Mechu","4.7","https://www.google.com/maps/search/?api=1&query=Kiosco%20Mechu&query_place_id=ChIJH415PzJElJURFWDbuhZMhRs",
,"false",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Colón 1758, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","16365868194178922168","Olavarría","true","AR","0x959445eb2595851d:0xe31f3e699ae5f6b8",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEyZvEQJE4eKb-bTf0vH_0H7nb9YcZwmZTdZJbfsiga8zearrm9MvnKfe3VUjobGcvo_GLVKlqVj_0ik3zZDJH1desoiNLYdmJeGOksl6llRgYRTqbudu3ZRkIQCIc68cpOZsletjZfaA2y7qyRYwgup8T01yCcJ0yeRN8VFLDAjcsQG9Dout19vpP_m9xQej6-EBA=w408-h306-k-no","6","false","/g/11btwvstpx","es-419","-36.882994","-60.3261593",,,,,,,,,,,,,,,,"false","+54 220 944-0894",,"ChIJHYWVJetFlJURuPblmmk-H-M","B7400",,"16","2",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Av. Colón 1758","false","Kiosco Reyes","5","https://www.google.com/maps/search/?api=1&query=Kiosco%20Reyes&query_place_id=ChIJHYWVJetFlJURuPblmmk-H-M",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Av. Domingo Faustino Sarmiento 3494, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Panadería","Tienda de golosinas","Tienda de jamones",,,,"Tienda de alimentación","4014403871409764858","Olavarría","true","AR","0x959445d77f4a292b:0x37b6070d4454f9fa",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmXp5aKzThdqwEq3qARboXvml4ftq_CYD3EBkzfGi2JACXmuV9vMU_YBXJDP14eBWddL0VuVdSt8k8V_9HFcsQJoC2M12f6TJU4brBeoI0eiIvGqW721XdbNeEKPzw_uLfaJD7=w408-h306-k-no","3","false","/g/11b7y7z3jg","es-419","-36.8905259","-60.3067101",,,,,,,,,,,,,,,,"false",,,"ChIJKylKf9dFlJUR-vlURA0Htjc","B7400",,"17","2",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Av. Domingo Faustino Sarmiento 3494","false","La Vía","3","https://www.google.com/maps/search/?api=1&query=La%20V%C3%ADa&query_place_id=ChIJKylKf9dFlJUR-vlURA0Htjc",
,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Hipólito Yrigoyen 3768, B7400LYN Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Tienda de golosinas","Copistería","Tienda de regalos","Mercería","Perfumería",,"Tienda de alimentación","16190084715422232990","Gran Buenos Aires","true","AR","0x959445d69bed8677:0xe0aebc451a39319e",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhE_Ctwn70iAzvur2jMo6U1O2u6QTazDCV1u1poPytpzEuZ6oWgken8OPk5LnR6CDTx828wWlxeVz9lfcCIoQ83Za8R7SCvoNMjQYKjHwFzXcrPdUslbbV6Go0HIjl6CvP8iKyRFYK2os8g2_rbu5wFFI6-NJLYGZklByuPURyngGPnM45n0-4I2f8vgnH-X0nMfZw=w408-h306-k-no","3","false","/g/11btwtl72r","es-419","-36.895055","-60.3076382",,,,,,,,,,,,,,,,"false","+54 2284 41-6931","+542284416931","ChIJd4btm9ZFlJURnjE5GkW8ruA","B7400",,"18","1",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Hipólito Yrigoyen 3768","false","Kiosco Leo-Luc","5","https://www.google.com/maps/search/?api=1&query=Kiosco%20Leo-Luc&query_place_id=ChIJd4btm9ZFlJURnjE5GkW8ruA",
"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cerrito 4115, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Almacén","Tienda de alimentación","Despensa",,,,,"Almacén","9126048116721844531","Olavarría","true","AR","0x959445e86185ca89:0x7ea63c6908540133",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7CcAzM1AXmc6L2HAlknpMFO3gxXbKN6BfgyRirL5TXD6T0tKha6Ow3HunmErZyMBmwFY7IHykGXOsJcyYFDskYnHQs1_wgDOiOiPxG0qGm3P3rTjWrjCIUrXdU0nW22yXQ-PN=w408-h306-k-no","10","false","/g/11bc96yscv","es-419","-36.8807725","-60.316336",,,,,,,,,,,,,,,,"false","+54 2284 30-0138","+542284300138","ChIJicqFYehFlJURMwFUCGk8pn4","B7400",,"19","3",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Cerrito 4115","false","Minimercado ""Lo de Sosita""","4.3","https://www.google.com/maps/search/?api=1&query=Minimercado%20%22Lo%20de%20Sosita%22&query_place_id=ChIJicqFYehFlJURMwFUCGk8pn4",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Lavalle 2715, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de alimentación","Tienda de regalos","Cabina de teléfono público",,,,,"Tienda de alimentación","587493364775293122","Olavarría","true","AR","0x959445c76d17d4c7:0x827321a435490c2",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHDncQzBeLiNwVJft6QHgFPaXQZ2n-LRCwSG-mgoh9BdAnlwVLcOaA7XbNAyJQ8Sen6F9v9eO8Id3CfMv9lJvNQAk-RAJysXK7PgmVQLefSqTlV8pKuiTV7C2EaVPiHZIn6Ts0_jAkMWRD11XOo7RviPy2dn2aCfTqABRxYWo5kvq8DNbGQ53XRsanEGunePZ8uC6Y=w408-h306-k-no","5","false","/g/11btx0c9cf","es-419","-36.8922178","-60.3255492",,,,,,,,,,,,,,,,"false","+54 2284 41-5660","+542284415660","ChIJx9QXbcdFlJURwpBUQxoyJwg","B7400",,"20","0",,,,,,"2025-05-29T00:56:15.329Z","https://www.google.com/maps/search/tienda/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","tienda","Provincia de Buenos Aires","Lavalle 2715","false","Maxikiosko Lavalle",,"https://www.google.com/maps/search/?api=1&query=Maxikiosko%20Lavalle&query_place_id=ChIJx9QXbcdFlJURwpBUQxoyJwg",
,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"9 de Julio 3044, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de ropa de cama",,,,,,,"Tienda de ropa de cama","15238691164386152280","Olavarría","true","AR","0x959445ce3464d0a1:0xd37ab4e03f1ecf58",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEaj0DGU0Kl3EguEScfj5MAbZidy3oxJyKsbdn1gIBpgNdP9Zpt48vRqh9HdBnFpe2-9OLss-px1_K1Jpw5_qre0WktivyRGA3nISTt5gaFZFH1cErSdcOcBLkivVOWWnf7nagmU3Evb8wrD9_UjxRHyIguC1xn0iic3EJtz8K7e6d5k5hacwEkID-YP3LrGqxXW18=w408-h306-k-no","11","false","/g/11btwtvpnp","es-419","-36.8955694","-60.3163606",,,,,,,,,,,,,,,,"false","+54 2284 47-8934","+542284478934","ChIJodBkNM5FlJURWM8eP-C0etM","B7400",,"3","2",,,,,,"2025-05-29T00:56:16.395Z","https://www.google.com/maps/search/bianqueria/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","bianqueria","Provincia de Buenos Aires","9 de Julio 3044","false","Blancoie","4.5","https://www.google.com/maps/search/?api=1&query=Blancoie&query_place_id=ChIJodBkNM5FlJURWM8eP-C0etM",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ayacucho 2971, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,,,,"Tienda de repuestos para automóviles","14615944929943661437","Olavarría","false","AR","0x959445a11abe7fa5:0xcad64479a5f6ab7d",,,,"false","/g/11xdt2g36s","es-419","-36.8851736","-60.3302344",,,,,,,,,,,,,,,,"false","+54 2284 32-0325","+542284320325","ChIJpX--GqFFlJURfav2pXlE1so","B7400",,"2","0",,,,,,"2025-05-29T00:56:17.787Z","https://www.google.com/maps/search/repuestos/@-36.893875200000004,-60.357578810634884,16z?hl=es-419","repuestos","Provincia de Buenos Aires","Ayacucho 2971","false","Wangulén Repuestos",,"https://www.google.com/maps/search/?api=1&query=Wangul%C3%A9n%20Repuestos&query_place_id=ChIJpX--GqFFlJURfav2pXlE1so",
